goodreads_book_id,genre,count
14864,Fiction,132
14864,Historical Fiction,8
14864,Mystery,51
14864,Religion,9
14864,Thriller,14
14864,Young Adult,29
14865,Chick Lit,174
14865,Contemporary,140
14865,Crime,23
14865,Ebooks,25
14865,Fiction,982
14865,Mystery,111
14865,Romance,28
14865,Suspense,23
14865,Young Adult,13
14866,Chick Lit,341
14866,Contemporary,460
14866,Crime,125
14866,Ebooks,54
14866,Fiction,1913
14866,Mystery,158
14866,Romance,80
14866,Suspense,63
14866,Young Adult,214
14891,Classics,5286
14891,Contemporary,57
14891,Ebooks,63
14891,Fiction,947
14891,Historical Fiction,1553
14891,History,70
14891,Memoir,55
14891,Young Adult,899
14905,Chick Lit,5
14905,Classics,22
14905,Ebooks,7
14905,Fiction,17
14905,Historical Fiction,24
14905,Romance,87
14935,Chick Lit,244
14935,Ebooks,221
14935,Fiction,5117
14935,Historical Fiction,1155
14935,History,97
14940,Classics,572
14940,Contemporary,21
14940,Fiction,329
14942,Classics,5192
14942,Ebooks,61
14942,Fiction,2974
14942,Historical Fiction,111
14942,Romance,46
14963,Chick Lit,58
14963,Contemporary,24
14963,Ebooks,4
14963,Fiction,309
14963,Romance,54
14964,Chick Lit,67
14964,Contemporary,34
14964,Ebooks,4
14964,Fiction,261
14964,Romance,57
14965,Chick Lit,51
14965,Contemporary,52
14965,Fiction,430
14965,Mystery,10
14965,Romance,24
14975,Contemporary,49
14975,Crime,12
14975,Ebooks,15
14975,Fantasy,474
14975,Fiction,711
14975,Historical Fiction,962
14975,History,89
14975,Mystery,377
14975,Paranormal,20
14975,Religion,22
14975,Romance,42
14975,Science Fiction,13
14975,Suspense,47
14975,Thriller,164
14990,Ebooks,21
14990,History,91
14990,Nonfiction,781
14990,Paranormal,104
14990,Philosophy,20
14990,Psychology,50
14990,Religion,87
14990,Science,969
14990,Spirituality,21
14995,Contemporary,52
14995,Crime,60
14995,Ebooks,51
14995,Fantasy,675
14995,Fiction,1015
14995,Horror,1456
14995,Mystery,719
14995,Paranormal,498
14995,Romance,37
14995,Science Fiction,70
14995,Suspense,247
14995,Thriller,568
14996,Contemporary,17
14996,Crime,20
14996,Ebooks,37
14996,Fantasy,270
14996,Fiction,448
14996,Horror,579
14996,Mystery,254
14996,Paranormal,206
14996,Science Fiction,39
14996,Suspense,133
14996,Thriller,280
15014,Business,623
15014,Nonfiction,168
15014,Psychology,136
15014,Self Help,259
15015,Christian,16
15015,Fiction,16
15015,Memoir,5
15015,Nonfiction,34
15015,Philosophy,77
15015,Psychology,13
15015,Religion,99
15015,Self Help,47
15015,Spirituality,268
15018,Christian,3
15018,Fiction,7
15018,Nonfiction,12
15018,Philosophy,23
15018,Psychology,3
15018,Religion,26
15018,Self Help,15
15018,Spirituality,20
15019,Christian,4
15019,Fiction,9
15019,Memoir,3
15019,Nonfiction,13
15019,Philosophy,26
15019,Psychology,6
15019,Religion,31
15019,Self Help,19
15019,Spirituality,161
15047,Classics,18
15047,Contemporary,34
15047,Fantasy,68
15047,Fiction,539
15047,Historical Fiction,268
15047,History,14
15047,Romance,43
15050,Classics,15
15050,Contemporary,32
15050,Fantasy,100
15050,Fiction,486
15050,Historical Fiction,51
15050,Poetry,7
15050,Romance,7
15054,Classics,19
15054,Contemporary,76
15054,Fiction,691
15054,Poetry,7
15054,Romance,95
15055,Biography,47
15055,Classics,145
15055,Contemporary,162
15055,Fiction,1111
15055,Memoir,111
15055,Nonfiction,16
15055,Religion,109
15055,Romance,23
15055,Young Adult,30
15096,Chick Lit,13
15096,Contemporary,48
15096,Fantasy,8
15096,Fiction,621
15096,Historical Fiction,336
15096,History,16
15096,Mystery,41
15096,Romance,32
15101,Chick Lit,19
15101,Contemporary,45
15101,Ebooks,4
15101,Fantasy,23
15101,Fiction,304
15101,Historical Fiction,9
15101,Romance,32
15101,Travel,7
15154,Contemporary,6
15154,Crime,63
15154,Ebooks,13
15154,Fiction,314
15154,Mystery,304
15154,Suspense,112
15154,Thriller,273
15157,Contemporary,5
15157,Crime,36
15157,Ebooks,10
15157,Fiction,208
15157,Mystery,153
15157,Romance,6
15157,Suspense,48
15157,Thriller,186
15158,Crime,104
15158,Ebooks,16
15158,Fiction,467
15158,Mystery,453
15158,Suspense,156
15158,Thriller,457
15159,Contemporary,7
15159,Crime,93
15159,Ebooks,19
15159,Fiction,432
15159,Mystery,294
15159,Suspense,120
15159,Thriller,414
15161,Contemporary,19
15161,Fantasy,1329
15161,Fiction,403
15161,Historical Fiction,176
15161,History,11
15161,Paranormal,10
15161,Romance,8
15171,Biography,159
15171,Contemporary,6
15171,Fiction,40
15171,Memoir,588
15171,Nonfiction,236
15195,Art,47
15195,Classics,183
15195,Contemporary,19
15195,Fiction,283
15195,Graphic Novels,235
15195,Historical Fiction,324
15195,History,35
15195,Horror,22
15195,Manga,18
15195,Nonfiction,330
15195,Young Adult,79
15196,Art,51
15196,Biography,514
15196,Classics,201
15196,Comics,1600
15196,Fiction,337
15196,Graphic Novels,5780
15196,Historical Fiction,484
15196,History,1199
15196,Manga,29
15196,Memoir,578
15196,Nonfiction,589
15196,Religion,28
15196,Young Adult,187
15197,Art,38
15197,Biography,358
15197,Classics,106
15197,Comics,588
15197,Fiction,195
15197,Graphic Novels,2766
15197,Historical Fiction,236
15197,History,439
15197,Horror,18
15197,Memoir,416
15197,Nonfiction,415
15197,Religion,20
15197,Young Adult,95
15241,Classics,5219
15241,Ebooks,107
15241,Fantasy,22700
15241,Fiction,5148
15241,Science Fiction,216
15241,Young Adult,333
15309,Ebooks,8
15309,Fantasy,102
15309,Fiction,29
15309,Horror,29
15309,Mystery,19
15309,Paranormal,74
15309,Romance,40
15309,Science Fiction,22
15398,Classics,3
15398,Fiction,17
15398,Historical Fiction,24
15398,History,6
15433,Ebooks,17
15433,Fantasy,1236
15433,Fiction,155
15433,Romance,4
15433,Science,6
15433,Science Fiction,25
15433,Young Adult,34
15447,Ebooks,21
15447,Fantasy,1643
15447,Fiction,192
15447,Romance,6
15447,Science,6
15447,Science Fiction,37
15447,Young Adult,49
15547,Ebooks,16
15547,Fantasy,2273
15547,Fiction,264
15547,Paranormal,6
15547,Science Fiction,14
15547,Young Adult,37
15549,Ebooks,19
15549,Fantasy,1040
15549,Fiction,102
15549,Science,5
15549,Science Fiction,34
15549,Young Adult,10
15557,Ebooks,15
15557,Fantasy,902
15557,Fiction,86
15557,Science,7
15557,Science Fiction,9
15559,Ebooks,14
15559,Fantasy,1044
15559,Fiction,92
15559,Science,6
15559,Science Fiction,11
15559,Young Adult,4
15560,Ebooks,16
15560,Fantasy,1226
15560,Fiction,110
15560,Science,7
15560,Science Fiction,11
15560,Young Adult,5
15561,Contemporary,6
15561,Ebooks,10
15561,Fantasy,1130
15561,Fiction,119
15561,Science,5
15561,Science Fiction,10
15561,Young Adult,13
15566,Ebooks,15
15566,Fantasy,500
15566,Fiction,154
15566,Science,5
15566,Science Fiction,13
15566,Young Adult,7
15567,Ebooks,19
15567,Fantasy,2818
15567,Fiction,248
15567,Science,6
15567,Science Fiction,26
15567,Young Adult,25
15568,Ebooks,15
15568,Fantasy,1758
15568,Fiction,162
15568,Science Fiction,12
15568,Young Adult,10
15575,Ebooks,41
15575,Fantasy,5335
15575,Fiction,566
15575,Science Fiction,65
15575,Young Adult,71
15595,Children's,137
15595,Classics,26
15595,Fantasy,15
15595,Fiction,311
15595,Historical Fiction,1030
15595,History,75
15595,Young Adult,489
15613,Classics,518
15613,Fiction,356
15613,Historical Fiction,54
15613,History,7
15622,Biography,15
15622,Classics,1244
15622,Contemporary,20
15622,Crime,39
15622,Fiction,1318
15622,Historical Fiction,206
15622,History,26
15638,Classics,1654
15638,Ebooks,22
15638,Fiction,479
15638,Historical Fiction,110
15638,History,17
15638,Poetry,53
15638,Romance,200
15645,Christian,45
15645,Classics,4214
15645,Ebooks,36
15645,Fantasy,289
15645,Fiction,1271
15645,Historical Fiction,56
15645,History,83
15645,Horror,99
15645,Philosophy,173
15645,Poetry,2134
15645,Religion,370
15645,Spirituality,28
15654,Biography,58
15654,Crime,311
15654,Ebooks,10
15654,Fiction,10
15654,History,52
15654,Horror,40
15654,Memoir,63
15654,Mystery,62
15654,Nonfiction,324
15654,Psychology,39
15654,Suspense,7
15654,Thriller,15
15655,Chick Lit,9
15655,Contemporary,32
15655,Crime,4
15655,Fiction,195
15655,Mystery,19
15655,Psychology,3
15673,Children's,99
15673,Fantasy,58
15673,Fiction,134
15673,Young Adult,61
15676,Ebooks,23
15676,Fantasy,30
15676,Fiction,237
15676,Horror,115
15676,Mystery,92
15676,Paranormal,19
15676,Science Fiction,72
15676,Suspense,109
15676,Thriller,33
15677,Classics,168
15677,Contemporary,7
15677,Crime,69
15677,Ebooks,12
15677,Fiction,331
15677,Horror,11
15677,Mystery,118
15677,Psychology,9
15677,Suspense,62
15677,Thriller,161
15719,Art,9
15719,Comics,1419
15719,Ebooks,12
15719,Fantasy,465
15719,Fiction,268
15719,Graphic Novels,2210
15719,Historical Fiction,166
15719,History,32
15719,Paranormal,13
15719,Science Fiction,50
15719,Young Adult,20
15746,Contemporary,5
15746,Ebooks,18
15746,Fantasy,31
15746,Fiction,20
15746,Horror,234
15746,Mystery,57
15746,Paranormal,18
15746,Science,4
15746,Science Fiction,36
15746,Suspense,11
15746,Thriller,16
15752,Crime,4
15752,Ebooks,20
15752,Fantasy,44
15752,Fiction,201
15752,Horror,315
15752,Mystery,82
15752,Paranormal,17
15752,Science Fiction,34
15752,Suspense,95
15752,Thriller,159
15760,Contemporary,4
15760,Crime,9
15760,Ebooks,12
15760,Fantasy,8
15760,Fiction,171
15760,Horror,279
15760,Mystery,44
15760,Paranormal,4
15760,Science Fiction,15
15760,Suspense,59
15760,Thriller,152
15764,Chick Lit,15
15764,Contemporary,35
15764,Ebooks,6
15764,Fiction,393
15764,Historical Fiction,19
15764,Romance,13
15769,Contemporary,11
15769,Crime,58
15769,Ebooks,36
15769,Fiction,945
15769,Mystery,261
15769,Suspense,180
15769,Thriller,744
15779,Children's,384
15779,Fiction,472
15836,Contemporary,20
15836,Fiction,175
15836,Historical Fiction,166
15836,History,25
15836,Poetry,18
15852,Classics,83
15852,Ebooks,6
15852,History,8
15852,Nonfiction,118
15852,Philosophy,54
15852,Science,382
15858,Contemporary,19
15858,Ebooks,12
15858,Fantasy,1137
15858,Fiction,701
15858,Historical Fiction,155
15858,History,12
15858,Romance,12
15858,Young Adult,27
15860,Contemporary,16
15860,Crime,24
15860,Ebooks,22
15860,Fantasy,11
15860,Fiction,1003
15860,Mystery,148
15860,Science,58
15860,Science Fiction,396
15860,Suspense,130
15860,Thriller,584
15881,Children's,1397
15881,Classics,1129
15881,Contemporary,317
15881,Fantasy,39501
15881,Fiction,10755
15881,Mystery,602
15881,Paranormal,732
15881,Young Adult,12691
15888,Classics,6
15888,Contemporary,7
15888,Crime,70
15888,Fantasy,6
15888,Fiction,466
15888,Historical Fiction,610
15888,History,49
15888,Mystery,497
15888,Religion,8
15888,Science,7
15888,Suspense,12
15888,Thriller,31
15904,Chick Lit,12
15904,Contemporary,30
15904,Crime,31
15904,Ebooks,7
15904,Fiction,455
15904,Mystery,580
15904,Philosophy,49
15924,Chick Lit,216
15924,Contemporary,97
15924,Ebooks,44
15924,Fiction,463
15924,Mystery,18
15924,Romance,851
15924,Suspense,13
15924,Young Adult,10
15925,Chick Lit,320
15925,Contemporary,148
15925,Ebooks,30
15925,Fiction,615
15925,Mystery,71
15925,Romance,1302
15925,Suspense,42
15925,Thriller,42
15925,Young Adult,19
15926,Chick Lit,366
15926,Contemporary,141
15926,Ebooks,37
15926,Fiction,692
15926,Romance,1373
15926,Young Adult,15
15931,Chick Lit,1440
15931,Classics,178
15931,Contemporary,719
15931,Ebooks,96
15931,Fiction,3160
15931,Historical Fiction,136
15931,Romance,1257
15931,Young Adult,142
15957,Contemporary,22
15957,Ebooks,4
15957,Fiction,185
15957,Historical Fiction,45
15997,Christian,102
15997,Classics,4403
15997,Ebooks,67
15997,Fantasy,216
15997,Fiction,122
15997,Historical Fiction,30
15997,Philosophy,200
15997,Poetry,242
15997,Spirituality,27
16006,Chick Lit,49
16006,Contemporary,294
16006,Ebooks,13
16006,Fiction,77
16006,Historical Fiction,10
16006,Romance,864
16006,Suspense,15
16012,Art,3
16012,Comics,62
16012,Contemporary,8
16012,Fiction,20
16012,Graphic Novels,97
16012,Manga,1020
16012,Romance,98
16012,Young Adult,23
16055,Chick Lit,11
16055,Contemporary,45
16055,Fantasy,23
16055,Fiction,651
16055,Mystery,9
16055,Romance,9
16059,Chick Lit,41
16059,Contemporary,48
16059,Fiction,471
16059,Romance,29
16076,Classics,252
16076,Ebooks,8
16076,Fiction,157
16076,Historical Fiction,9
16076,Romance,6
16130,Biography,1161
16130,Business,15
16130,Ebooks,19
16130,Historical Fiction,14
16130,History,1333
16130,Nonfiction,709
16176,Ebooks,8
16176,History,32
16176,Nonfiction,155
16176,Philosophy,12
16176,Psychology,120
16176,Science,318
16176,Self Help,5
16178,Chick Lit,105
16178,Contemporary,231
16178,Ebooks,13
16178,Fiction,176
16178,Romance,219
16178,Sports,256
16178,Young Adult,870
16180,Chick Lit,63
16180,Ebooks,31
16180,Fiction,28
16180,Historical Fiction,175
16180,History,212
16181,Chick Lit,68
16181,Contemporary,19
16181,Ebooks,26
16181,Fiction,659
16181,Historical Fiction,3833
16181,History,225
16181,Romance,266
16183,Chick Lit,49
16183,Contemporary,16
16183,Ebooks,22
16183,Fiction,14
16183,Historical Fiction,121
16188,Chick Lit,20
16188,Contemporary,6
16188,Ebooks,4
16188,Fantasy,5
16188,Fiction,216
16188,Historical Fiction,850
16188,History,24
16188,Romance,85
16200,Classics,15
16200,Contemporary,58
16200,Ebooks,11
16200,Fantasy,127
16200,Fiction,935
16200,Science Fiction,18
16200,Young Adult,131
16204,Classics,1071
16204,Ebooks,13
16204,Fiction,561
16204,Historical Fiction,41
16204,Romance,53
16213,Contemporary,16
16213,Ebooks,20
16213,Fiction,174
16213,History,284
16213,Horror,146
16213,Mystery,13
16213,Nonfiction,770
16213,Science,1191
16213,Science Fiction,54
16213,Suspense,36
16213,Thriller,162
16235,Chick Lit,12
16235,Contemporary,39
16235,Ebooks,5
16235,Fiction,290
16235,Historical Fiction,12
16235,Romance,9
16243,Contemporary,70
16243,Crime,401
16243,Ebooks,29
16243,Fiction,1016
16243,Mystery,1558
16243,Suspense,44
16243,Thriller,89
16249,Chick Lit,215
16249,Contemporary,22
16249,Ebooks,5
16249,Fiction,393
16249,Historical Fiction,18
16255,Classics,52
16255,Contemporary,62
16255,Ebooks,11
16255,Fiction,45
16255,Historical Fiction,19
16255,Mystery,7
16255,Romance,17
16256,Classics,9
16256,Contemporary,28
16256,Ebooks,4
16256,Fiction,114
16256,Historical Fiction,7
16256,Mystery,7
16256,Romance,5
16286,Classics,267
16286,Contemporary,55
16286,Ebooks,12
16286,Fantasy,173
16286,Fiction,886
16286,Historical Fiction,13
16286,Mystery,134
16286,Philosophy,22
16286,Psychology,29
16286,Romance,12
16286,Suspense,20
16286,Thriller,26
16297,Classics,128
16297,Crime,327
16297,Ebooks,31
16297,Fiction,334
16297,Historical Fiction,8
16297,Mystery,1400
16297,Suspense,14
16297,Thriller,27
16298,Classics,193
16298,Crime,356
16298,Ebooks,34
16298,Fiction,398
16298,Historical Fiction,12
16298,Mystery,1654
16298,Suspense,21
16298,Thriller,36
16299,Classics,3927
16299,Crime,1616
16299,Ebooks,115
16299,Fiction,3259
16299,Historical Fiction,70
16299,Horror,168
16299,Mystery,8809
16299,Suspense,397
16299,Thriller,937
16299,Young Adult,71
16300,Classics,124
16300,Crime,246
16300,Ebooks,27
16300,Fiction,276
16300,Historical Fiction,10
16300,Mystery,1228
16300,Suspense,18
16300,Thriller,34
16304,Classics,2171
16304,Crime,1263
16304,Ebooks,68
16304,Fiction,2105
16304,Historical Fiction,81
16304,Mystery,6016
16304,Suspense,133
16304,Thriller,276
16305,Classics,161
16305,Crime,427
16305,Ebooks,27
16305,Fiction,401
16305,Historical Fiction,10
16305,Mystery,50
16305,Suspense,23
16305,Thriller,38
16307,Classics,125
16307,Crime,284
16307,Ebooks,32
16307,Fiction,297
16307,Historical Fiction,12
16307,Mystery,1310
16307,Suspense,25
16307,Thriller,26
16312,Classics,78
16312,Crime,261
16312,Ebooks,22
16312,Fiction,243
16312,Historical Fiction,8
16312,Mystery,912
16312,Suspense,11
16312,Thriller,17
16315,Classics,112
16315,Crime,229
16315,Ebooks,28
16315,Fiction,280
16315,Historical Fiction,7
16315,Mystery,1051
16315,Romance,7
16315,Suspense,14
16315,Thriller,35
16316,Classics,113
16316,Crime,308
16316,Ebooks,32
16316,Fiction,145
16316,Historical Fiction,13
16316,Mystery,1232
16316,Suspense,27
16316,Thriller,55
16319,Classics,296
16319,Crime,478
16319,Ebooks,43
16319,Fiction,548
16319,Historical Fiction,18
16319,Mystery,2168
16319,Suspense,24
16319,Thriller,50
16322,Classics,327
16322,Crime,583
16322,Ebooks,37
16322,Fiction,653
16322,Historical Fiction,16
16322,Mystery,2552
16322,Suspense,33
16322,Thriller,91
16326,Classics,111
16326,Crime,353
16326,Ebooks,36
16326,Fiction,298
16326,Historical Fiction,10
16326,Mystery,1172
16326,Suspense,14
16326,Thriller,26
16328,Classics,696
16328,Crime,791
16328,Ebooks,54
16328,Fiction,1050
16328,Historical Fiction,27
16328,Mystery,3545
16328,Suspense,52
16328,Thriller,123
16331,Classics,544
16331,Crime,507
16331,Ebooks,72
16331,Historical Fiction,37
16331,Mystery,2981
16331,Suspense,28
16331,Thriller,67
16333,Classics,96
16333,Crime,278
16333,Ebooks,32
16333,Fiction,280
16333,Historical Fiction,7
16333,Mystery,1157
16333,Suspense,12
16333,Thriller,20
16335,Classics,126
16335,Crime,315
16335,Ebooks,32
16335,Fiction,289
16335,Historical Fiction,16
16335,Mystery,1314
16335,Suspense,19
16335,Thriller,27
16341,Classics,118
16341,Crime,269
16341,Ebooks,34
16341,Fiction,271
16341,Historical Fiction,8
16341,Mystery,1292
16341,Romance,9
16341,Suspense,13
16341,Thriller,16
16342,Classics,91
16342,Crime,293
16342,Ebooks,20
16342,Fiction,312
16342,Historical Fiction,9
16342,Mystery,1249
16342,Suspense,19
16342,Thriller,38
16343,Classics,857
16343,Crime,799
16343,Ebooks,116
16343,Fiction,1062
16343,Historical Fiction,45
16343,Mystery,3981
16343,Suspense,53
16343,Thriller,117
16349,Classics,132
16349,Crime,341
16349,Ebooks,39
16349,Fiction,324
16349,Historical Fiction,10
16349,Mystery,1271
16349,Suspense,14
16349,Thriller,29
16360,Classics,109
16360,Crime,328
16360,Ebooks,29
16360,Fiction,320
16360,Historical Fiction,11
16360,Mystery,1337
16360,Suspense,18
16360,Thriller,26
16363,Classics,120
16363,Crime,312
16363,Ebooks,27
16363,Fiction,317
16363,Historical Fiction,9
16363,Mystery,1333
16363,Suspense,14
16363,Thriller,27
16372,Classics,134
16372,Crime,293
16372,Ebooks,28
16372,Fiction,297
16372,Historical Fiction,9
16372,Mystery,1358
16372,Suspense,14
16372,Thriller,19
16387,Classics,211
16387,Fiction,481
16387,Historical Fiction,22
16387,Mystery,6
16396,Classics,217
16396,Fiction,466
16396,Historical Fiction,23
16396,Mystery,8
16396,Romance,6
16424,Classics,152
16424,Crime,328
16424,Ebooks,34
16424,Fiction,344
16424,Historical Fiction,12
16424,Mystery,1387
16424,Suspense,12
16424,Thriller,27
16429,Contemporary,7
16429,Crime,50
16429,Ebooks,18
16429,Fiction,287
16429,Horror,240
16429,Mystery,170
16429,Romance,6
16429,Suspense,154
16429,Thriller,292
16431,Ebooks,22
16431,Fantasy,26
16431,Fiction,248
16431,Horror,369
16431,Mystery,89
16431,Paranormal,24
16431,Science Fiction,21
16431,Suspense,91
16431,Thriller,197
16433,Contemporary,21
16433,Crime,21
16433,Ebooks,40
16433,Fantasy,315
16433,Fiction,555
16433,Horror,667
16433,Mystery,318
16433,Paranormal,254
16433,Science,25
16433,Science Fiction,29
16433,Suspense,148
16433,Thriller,315
16434,Contemporary,6
16434,Crime,6
16434,Ebooks,21
16434,Fantasy,46
16434,Fiction,278
16434,Horror,629
16434,Mystery,83
16434,Paranormal,43
16434,Religion,7
16434,Science Fiction,80
16434,Suspense,102
16434,Thriller,181
16435,Contemporary,6
16435,Crime,7
16435,Ebooks,16
16435,Fantasy,41
16435,Fiction,279
16435,Horror,359
16435,Mystery,117
16435,Paranormal,26
16435,Science Fiction,10
16435,Suspense,114
16435,Thriller,192
16527,Chick Lit,18
16527,Classics,46
16527,Contemporary,47
16527,Fiction,1129
16527,Historical Fiction,1297
16527,History,53
16527,Romance,184
16532,Classics,8
16532,Contemporary,19
16532,Fantasy,5
16532,Fiction,87
16532,Historical Fiction,95
16532,Romance,76
16619,Classics,304
16619,Fiction,7
16619,History,831
16619,Nonfiction,225
16619,Philosophy,336
16619,Travel,24
